minute_of_day,down_total_mbps,up_total_mbps,down_long_form_streaming,down_short_form_video,down_video_calls,down_cloud_gaming,down_game_downloads,down_web_browsing,down_security_cameras,up_long_form_streaming,up_short_form_video,up_video_calls,up_cloud_gaming,up_game_downloads,up_web_browsing,up_security_cameras
905,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
906,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
907,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
908,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
909,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
910,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
911,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
912,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
913,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
914,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
915,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
916,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
917,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
918,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
919,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
920,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
921,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
922,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
923,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
924,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
925,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
926,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
927,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
928,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
929,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
930,1.9658388510391158,1.4953968102821997,0.0,0.0,0.0,0.0,0.0,0.4135001091166223,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.02067500545583112,1.4747218048263686
931,1.9658388510391158,1.4953968102821997,0.0,0.0,0.0,0.0,0.0,0.4135001091166223,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.02067500545583112,1.4747218048263686
932,1.9658388510391158,1.4953968102821997,0.0,0.0,0.0,0.0,0.0,0.4135001091166223,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.02067500545583112,1.4747218048263686
933,1.8789577731661717,1.4910527563885525,0.0,0.0,0.0,0.0,0.0,0.3266190312436782,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.01633095156218391,1.4747218048263686
934,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
935,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
936,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
937,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
938,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
939,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
940,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
941,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
942,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
943,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
944,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
945,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
946,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
947,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
948,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
949,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
950,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
951,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
952,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
953,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
954,1.7578933051259429,1.484999532986541,0.0,0.0,0.0,0.0,0.0,0.20555456320344934,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.010277728160172467,1.4747218048263686
955,1.9239721385617425,1.4933034746583311,0.0,0.0,0.0,0.0,0.0,0.37163339663924916,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.01858166983196246,1.4747218048263686
956,2.174994035965754,1.5058545695285317,0.0,0.0,0.0,0.0,0.0,0.6226552940432606,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.031132764702163036,1.4747218048263686
957,2.174994035965754,1.5058545695285317,0.0,0.0,0.0,0.0,0.0,0.6226552940432606,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.031132764702163036,1.4747218048263686
958,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
959,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
960,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
961,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
962,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
963,1.7539888929903575,1.4848043123797618,0.0,0.0,0.0,0.0,0.0,0.20165015106786413,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.010082507553393207,1.4747218048263686
964,1.7539888929903575,1.4848043123797618,0.0,0.0,0.0,0.0,0.0,0.20165015106786413,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.010082507553393207,1.4747218048263686
965,1.7539888929903575,1.4848043123797618,0.0,0.0,0.0,0.0,0.0,0.20165015106786413,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.010082507553393207,1.4747218048263686
966,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
967,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
968,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
969,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
970,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
971,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
972,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
973,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
974,7.211094016635164,1.587896910320622,5.658755274712671,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
975,9.254688908647525,3.4271323131317475,5.658755274712671,0.0,2.0435948920123614,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,1.8392354028111253,0.0,0.0,0.0,1.4747218048263686
976,9.254688908647525,3.4271323131317475,5.658755274712671,0.0,2.0435948920123614,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,1.8392354028111253,0.0,0.0,0.0,1.4747218048263686
977,9.254688908647525,3.4271323131317475,5.658755274712671,0.0,2.0435948920123614,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,1.8392354028111253,0.0,0.0,0.0,1.4747218048263686
978,9.254688908647525,3.4271323131317475,5.658755274712671,0.0,2.0435948920123614,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,1.8392354028111253,0.0,0.0,0.0,1.4747218048263686
979,9.662555346055367,3.4475256350021395,5.658755274712671,0.0,2.0435948920123614,0.0,0.0,0.4078664374078404,1.5523387419224934,0.11317510549425341,0.0,1.8392354028111253,0.0,0.0,0.02039332187039202,1.4747218048263686
980,9.662555346055367,3.4475256350021395,5.658755274712671,0.0,2.0435948920123614,0.0,0.0,0.4078664374078404,1.5523387419224934,0.11317510549425341,0.0,1.8392354028111253,0.0,0.0,0.02039332187039202,1.4747218048263686
981,9.662555346055367,3.4475256350021395,5.658755274712671,0.0,2.0435948920123614,0.0,0.0,0.4078664374078404,1.5523387419224934,0.11317510549425341,0.0,1.8392354028111253,0.0,0.0,0.02039332187039202,1.4747218048263686
982,9.254688908647525,3.4271323131317475,5.658755274712671,0.0,2.0435948920123614,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,1.8392354028111253,0.0,0.0,0.0,1.4747218048263686
983,9.254688908647525,3.4271323131317475,5.658755274712671,0.0,2.0435948920123614,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,1.8392354028111253,0.0,0.0,0.0,1.4747218048263686
984,9.254688908647525,3.4271323131317475,5.658755274712671,0.0,2.0435948920123614,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,1.8392354028111253,0.0,0.0,0.0,1.4747218048263686
985,9.254688908647525,3.4271323131317475,5.658755274712671,0.0,2.0435948920123614,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,1.8392354028111253,0.0,0.0,0.0,1.4747218048263686
986,7.211094016635164,1.587896910320622,5.658755274712671,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
987,7.211094016635164,1.587896910320622,5.658755274712671,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
988,7.211094016635164,1.587896910320622,5.658755274712671,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
989,7.211094016635164,1.587896910320622,5.658755274712671,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
990,7.211094016635164,1.587896910320622,5.658755274712671,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
991,8.98185361996254,1.6056045063538957,5.658755274712671,1.7707596033273743,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.017707596033273744,0.0,0.0,0.0,0.0,1.4747218048263686
992,8.98185361996254,1.6056045063538957,5.658755274712671,1.7707596033273743,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.017707596033273744,0.0,0.0,0.0,0.0,1.4747218048263686
993,8.98185361996254,1.6056045063538957,5.658755274712671,1.7707596033273743,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.017707596033273744,0.0,0.0,0.0,0.0,1.4747218048263686
994,8.98185361996254,1.6056045063538957,5.658755274712671,1.7707596033273743,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.017707596033273744,0.0,0.0,0.0,0.0,1.4747218048263686
995,9.263048945948539,1.6196642726531958,5.658755274712671,1.7707596033273743,0.0,0.0,0.0,0.2811953259860003,1.5523387419224934,0.11317510549425341,0.017707596033273744,0.0,0.0,0.0,0.014059766299300015,1.4747218048263686
996,9.263048945948539,1.6196642726531958,5.658755274712671,1.7707596033273743,0.0,0.0,0.0,0.2811953259860003,1.5523387419224934,0.11317510549425341,0.017707596033273744,0.0,0.0,0.0,0.014059766299300015,1.4747218048263686
997,9.35180661652902,1.6241021561822198,5.658755274712671,1.7707596033273743,0.0,0.0,0.0,0.3699529965664816,1.5523387419224934,0.11317510549425341,0.017707596033273744,0.0,0.0,0.0,0.01849764982832408,1.4747218048263686
998,9.35180661652902,1.6241021561822198,5.658755274712671,1.7707596033273743,0.0,0.0,0.0,0.3699529965664816,1.5523387419224934,0.11317510549425341,0.017707596033273744,0.0,0.0,0.0,0.01849764982832408,1.4747218048263686
999,9.35180661652902,1.6241021561822198,5.658755274712671,1.7707596033273743,0.0,0.0,0.0,0.3699529965664816,1.5523387419224934,0.11317510549425341,0.017707596033273744,0.0,0.0,0.0,0.01849764982832408,1.4747218048263686
1000,9.35180661652902,1.6241021561822198,5.658755274712671,1.7707596033273743,0.0,0.0,0.0,0.3699529965664816,1.5523387419224934,0.11317510549425341,0.017707596033273744,0.0,0.0,0.0,0.01849764982832408,1.4747218048263686
1001,9.35180661652902,1.6241021561822198,5.658755274712671,1.7707596033273743,0.0,0.0,0.0,0.3699529965664816,1.5523387419224934,0.11317510549425341,0.017707596033273744,0.0,0.0,0.0,0.01849764982832408,1.4747218048263686
1002,8.98185361996254,1.6056045063538957,5.658755274712671,1.7707596033273743,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.017707596033273744,0.0,0.0,0.0,0.0,1.4747218048263686
1003,7.211094016635164,1.587896910320622,5.658755274712671,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1004,7.446339809324908,1.5996591999551093,5.658755274712671,0.0,0.0,0.0,0.0,0.23524579268974327,1.5523387419224934,0.11317510549425341,0.0,0.0,0.0,0.0,0.011762289634487165,1.4747218048263686
1005,7.446339809324908,1.5996591999551093,5.658755274712671,0.0,0.0,0.0,0.0,0.23524579268974327,1.5523387419224934,0.11317510549425341,0.0,0.0,0.0,0.0,0.011762289634487165,1.4747218048263686
1006,7.211094016635164,1.587896910320622,5.658755274712671,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1007,7.211094016635164,1.587896910320622,5.658755274712671,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1008,9.487447484279986,1.6106604449970703,5.658755274712671,2.2763534676448223,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.022763534676448222,0.0,0.0,0.0,0.0,1.4747218048263686
1009,9.487447484279986,1.6106604449970703,5.658755274712671,2.2763534676448223,0.0,0.0,0.0,0.0,1.5523387419224934,0.11317510549425341,0.022763534676448222,0.0,0.0,0.0,0.0,1.4747218048263686
1010,3.8286922095673157,1.497485339502817,0.0,2.2763534676448223,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.022763534676448222,0.0,0.0,0.0,0.0,1.4747218048263686
1011,3.8286922095673157,1.497485339502817,0.0,2.2763534676448223,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.022763534676448222,0.0,0.0,0.0,0.0,1.4747218048263686
1012,3.8286922095673157,1.497485339502817,0.0,2.2763534676448223,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.022763534676448222,0.0,0.0,0.0,0.0,1.4747218048263686
1013,5.254590340785731,1.511744320815001,0.0,3.7022515988632376,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.037022515988632376,0.0,0.0,0.0,0.0,1.4747218048263686
1014,2.978236873140909,1.4889807861385527,0.0,1.4258981312184156,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.014258981312184156,0.0,0.0,0.0,0.0,1.4747218048263686
1015,2.978236873140909,1.4889807861385527,0.0,1.4258981312184156,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.014258981312184156,0.0,0.0,0.0,0.0,1.4747218048263686
1016,2.978236873140909,1.4889807861385527,0.0,1.4258981312184156,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.014258981312184156,0.0,0.0,0.0,0.0,1.4747218048263686
1017,2.978236873140909,1.4889807861385527,0.0,1.4258981312184156,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.014258981312184156,0.0,0.0,0.0,0.0,1.4747218048263686
1018,9.02834316361895,1.6099829119481135,6.050106290478041,1.4258981312184156,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.014258981312184156,0.0,0.0,0.0,0.0,1.4747218048263686
1019,9.02834316361895,1.6099829119481135,6.050106290478041,1.4258981312184156,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.014258981312184156,0.0,0.0,0.0,0.0,1.4747218048263686
1020,9.02834316361895,1.6099829119481135,6.050106290478041,1.4258981312184156,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.014258981312184156,0.0,0.0,0.0,0.0,1.4747218048263686
1021,9.02834316361895,1.6099829119481135,6.050106290478041,1.4258981312184156,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.014258981312184156,0.0,0.0,0.0,0.0,1.4747218048263686
1022,9.02834316361895,1.6099829119481135,6.050106290478041,1.4258981312184156,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.014258981312184156,0.0,0.0,0.0,0.0,1.4747218048263686
1023,9.02834316361895,1.6099829119481135,6.050106290478041,1.4258981312184156,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.014258981312184156,0.0,0.0,0.0,0.0,1.4747218048263686
1024,9.02834316361895,1.6099829119481135,6.050106290478041,1.4258981312184156,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.014258981312184156,0.0,0.0,0.0,0.0,1.4747218048263686
1025,9.02834316361895,1.6099829119481135,6.050106290478041,1.4258981312184156,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.014258981312184156,0.0,0.0,0.0,0.0,1.4747218048263686
1026,9.02834316361895,1.6099829119481135,6.050106290478041,1.4258981312184156,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.014258981312184156,0.0,0.0,0.0,0.0,1.4747218048263686
1027,7.602445032400535,1.5957239306359294,6.050106290478041,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1028,7.940383484686306,1.612620853250218,6.050106290478041,0.0,0.0,0.0,0.0,0.3379384522857706,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.016896922614288528,1.4747218048263686
1029,7.940383484686306,1.612620853250218,6.050106290478041,0.0,0.0,0.0,0.0,0.3379384522857706,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.016896922614288528,1.4747218048263686
1030,7.940383484686306,1.612620853250218,6.050106290478041,0.0,0.0,0.0,0.0,0.3379384522857706,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.016896922614288528,1.4747218048263686
1031,7.602445032400535,1.5957239306359294,6.050106290478041,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1032,7.602445032400535,1.5957239306359294,6.050106290478041,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1033,7.602445032400535,1.5957239306359294,6.050106290478041,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1034,7.602445032400535,1.5957239306359294,6.050106290478041,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1035,7.602445032400535,1.5957239306359294,6.050106290478041,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1036,7.602445032400535,1.5957239306359294,6.050106290478041,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1037,7.602445032400535,1.5957239306359294,6.050106290478041,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1038,7.602445032400535,1.5957239306359294,6.050106290478041,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1039,7.602445032400535,1.5957239306359294,6.050106290478041,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1040,7.602445032400535,1.5957239306359294,6.050106290478041,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1041,7.602445032400535,1.5957239306359294,6.050106290478041,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1042,7.602445032400535,1.5957239306359294,6.050106290478041,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1043,7.602445032400535,1.5957239306359294,6.050106290478041,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1044,8.06489891878925,1.6188466249553652,6.050106290478041,0.0,0.0,0.0,0.0,0.46245388638871543,1.5523387419224934,0.12100212580956082,0.0,0.0,0.0,0.0,0.023122694319435772,1.4747218048263686
1045,13.008534533120187,1.717719337241984,10.993741904808978,0.0,0.0,0.0,0.0,0.46245388638871543,1.5523387419224934,0.21987483809617953,0.0,0.0,0.0,0.0,0.023122694319435772,1.4747218048263686
1046,12.546080646731472,1.694596642922548,10.993741904808978,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.21987483809617953,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1047,12.546080646731472,1.694596642922548,10.993741904808978,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.21987483809617953,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
1048,12.546080646731472,1.694596642922548,10.993741904808978,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.21987483809617953,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
